DateTime;FLORAPULSE
2023-03-21 14:15:00;
2023-03-21 14:20:00;-1.85
2023-03-21 14:30:00;-2.229838969404187
2023-03-21 14:35:00;-2.39
2023-03-21 14:45:00;-2.647497542714934
2023-03-21 14:50:00;-2.77
2023-03-21 15:00:00;-3.038248368546876
2023-03-21 15:05:00;-3.16
2023-03-21 15:15:00;-3.359141695123355
2023-03-21 15:25:00;-3.54
2023-03-21 15:30:00;-3.6355737321804162
2023-03-21 15:40:00;-3.81
2023-03-21 15:45:00;-3.8745617090444675
2023-03-21 15:55:00;-3.98
2023-03-21 16:00:00;-4.031954022988505
2023-03-21 16:10:00;-4.1
2023-03-21 16:15:00;-4.097407407407408
2023-03-21 16:25:00;-4.09
2023-03-21 16:30:00;-4.091023116438356
2023-03-21 16:45:00;-4.1
2023-03-21 17:00:00;-4.11
2023-03-21 17:15:00;-4.13
2023-03-21 17:30:00;-4.15
2023-03-21 17:45:00;-4.2
2023-03-21 18:00:00;-4.231664440781996
2023-03-21 18:05:00;-4.24
2023-03-21 18:15:00;-4.256575821104123
2023-03-21 18:20:00;-4.26
2023-03-21 18:30:00;-4.227195767195767
2023-03-21 18:35:00;-4.21
2023-03-21 18:45:00;-4.197019400352733
2023-03-21 18:50:00;-4.19
2023-03-21 19:00:00;-4.164652044968619
2023-03-21 19:05:00;-4.15
2023-03-21 19:15:00;-4.1221868352773425
2023-03-21 19:25:00;-4.09
2023-03-21 19:30:00;-4.067972002686089
2023-03-21 19:40:00;-4.02
2023-03-21 19:45:00;-4.001687242798354
2023-03-21 19:55:00;-3.97
2023-03-21 20:00:00;-3.9555849500293947
2023-03-21 20:10:00;-3.93
2023-03-21 20:15:00;-3.9190606653620352
2023-03-21 20:25:00;-3.9
2023-03-21 20:30:00;-3.8922823722695297
2023-03-21 20:45:00;-3.87
2023-03-21 21:00:00;-3.83
2023-03-21 21:15:00;-3.8
2023-03-21 21:30:00;-3.78
2023-03-21 21:45:00;-3.74
2023-03-21 22:00:00;-3.724967496060129
2023-03-21 22:05:00;-3.72
2023-03-21 22:15:00;-3.7058819550143753
2023-03-21 22:20:00;-3.7
2023-03-21 22:30:00;-3.6928834770843904
2023-03-21 22:35:00;-3.69
2023-03-21 22:45:00;-3.685
2023-03-21 22:55:00;-3.68
2023-03-21 23:00:00;-3.6771165229156098
2023-03-21 23:10:00;-3.67
2023-03-21 23:15:00;-3.6643209876543206
2023-03-21 23:25:00;-3.65
2023-03-21 23:30:00;-3.643333333333333
2023-03-21 23:40:00;-3.63
2023-03-21 23:45:00;-3.6218518518518517
2023-03-21 23:55:00;-3.61
2023-03-22 00:00:00;-3.62
2023-03-22 00:15:00;-3.59
2023-03-22 00:30:00;-3.57
2023-03-22 00:45:00;-3.56
2023-03-22 01:00:00;-3.53
2023-03-22 01:15:00;-3.5231066176470587
2023-03-22 01:20:00;-3.52
2023-03-22 01:30:00;-3.5004183006535947
2023-03-22 01:35:00;-3.49
2023-03-22 01:45:00;-3.4753827160493826
2023-03-22 01:50:00;-3.47
2023-03-22 02:00:00;-3.46358024691358
2023-03-22 02:05:00;-3.46
2023-03-22 02:15:00;-3.4467546084897682
2023-03-22 02:20:00;-3.44
2023-03-22 02:30:00;-3.43
2023-03-22 02:40:00;-3.42
2023-03-22 02:45:00;-3.4140355149670216
