"CODEST";"FECHA";"HORA";"PREC";"TMED";"TMAX";"TMIN";"HRMED";"HRMIN";"HRMAX";"RADMED";"DPV";"VVMED";
"JU62";"01/03/23";"00:00";"0";",33";"1,198";"-,899";"49,84";"47,92";"52,35";"0";",314";"1,181"
"JU62";"01/03/23";"01:00";"0";",74";"1,675";"-,803";"50,96";"49,32";"54,39";"0";",316";"1,435"
"JU62";"01/03/23";"02:00";"0";"-1,29";",102";"-2,805";"56,73";"53,47";"61,64";"0";",242";",774"
"JU62";"01/03/23";"03:00";"0";"-2,4";"-1,755";"-3,043";"60,37";"58,54";"63,41";"0";",203";",835"
"JU62";"01/03/23";"04:00";"0";"-1,74";"-,946";"-2,376";"59,83";"58,3";"61,27";"0";",216";"1,427"
"JU62";"01/03/23";"05:00";"0";"-2,71";"-1,756";"-3,853";"62,64";"59,56";"66,95";"0";",188";",564"
"JU62";"01/03/23";"06:00";"0";"-3,15";"-2,614";"-3,996";"64,77";"63";"67,02";"8,87";",171";",842"
"JU62";"01/03/23";"07:00";"0";"-1,76";"-,041";"-3,043";"60,66";"56,16";"63,96";"153,13";",212";"1,242"
"JU62";"01/03/23";"08:00";"0";"2,62";"4,602";"-,231";"48,47";"43,18";"56,77";"349,27";",384";"2,221"
"JU62";"01/03/23";"09:00";"0";"5,48";"6,883";"4,411";"41,26";"38,48";"43,21";"523,98";",53";"1,562"
"JU62";"01/03/23";"10:00";"0";"7,84";"9,34";"6,261";"36,72";"32,89";"40,66";"654,93";",673";"1,214"
"JU62";"01/03/23";"11:00";"0";"9,48";"10,71";"7,954";"31,11";"27,31";"35,2";"729,25";",818";"1,295"
"JU62";"01/03/23";"12:00";"0";"10,6";"11,76";"9,81";"27,55";"25,1";"29,15";"797,37";",926";"2,276"
"JU62";"01/03/23";"13:00";"0";"11,02";"11,9";"10,24";"26,96";"25,75";"28,33";"516,2";",96";"1,512"
"JU62";"01/03/23";"14:00";"0";"11,1";"12,38";"10,48";"26,27";"23,74";"27,62";"320,57";",975";"1,174"
"JU62";"01/03/23";"15:00";"0";"10,05";"11,14";"9,2";"28,12";"25,31";"30,85";"83,15";",886";"1,509"
"JU62";"01/03/23";"16:00";"0";"8,72";"9,44";"8,06";"31,21";"30,65";"32,05";"68,22";",775";"1,999"
"JU62";"01/03/23";"17:00";"0";"7,37";"8,45";"6,457";"32,77";"31,57";"33,89";"41,38";",691";"2,495"
"JU62";"01/03/23";"18:00";"0";"6,29";"6,791";"5,743";"32,64";"31,44";"33,96";",22";",642";"2,356"
"JU62";"01/03/23";"19:00";"0";"5,12";"6,029";"4,219";"31,96";"31,27";"32,9";"0";",599";"2,613"
"JU62";"01/03/23";"20:00";"0";"3,67";"4,505";"2,801";"34,44";"32,77";"36,21";"0";",521";"2,267"
"JU62";"01/03/23";"21:00";"0";"2,64";"3,183";"2,195";"36,43";"35,7";"37,1";"0";",469";"1,534"
"JU62";"01/03/23";"22:00";"0";"2,25";"2,675";"1,624";"37,48";"36,83";"38,87";"0";",449";"1,289"
"JU62";"01/03/23";"23:00";"0";",84";"1,911";"-,041";"40,85";"38,73";"42,99";"0";",385";",763"
"JU62";"02/03/23";"00:00";"0";"-,51";",293";"-1,47";"44,64";"42,72";"46,97";"0";",326";"1,669"
"JU62";"02/03/23";"01:00";"0";"-1,93";"-1,184";"-2,28";"48,59";"46,73";"49,8";"0";",273";"2,003"
"JU62";"02/03/23";"02:00";"0";"-1,92";"-1,566";"-2,519";"49,4";"48,57";"50,92";"0";",269";"2,071"
"JU62";"02/03/23";"03:00";"0";"-,83";",579";"-2,423";"48,17";"45,81";"50,75";"0";",299";"1,754"
"JU62";"02/03/23";"04:00";"0";",13";",531";"-,279";"46,91";"46,05";"48,13";"0";",328";"1,351"
"JU62";"02/03/23";"05:00";"0";",58";"1,484";"-,327";"47,52";"46,53";"48,67";"0";",335";",898"
"JU62";"02/03/23";"06:00";"0";"1,33";"1,77";",912";"47,36";"46,46";"48,94";"5,72";",354";"1,121"
"JU62";"02/03/23";"07:00";"0";"2,15";"3,195";"1,532";"46,61";"44,48";"47,58";"120,01";",381";"1,644"
"JU62";"02/03/23";"08:00";"0";"3,42";"4,219";"2,764";"44,38";"43,31";"45,22";"348,05";",434";"2,426"
"JU62";"02/03/23";"09:00";"0";"4,97";"6,075";"4,029";"40,74";"37,94";"43,48";"527,68";",516";"1,85"
"JU62";"02/03/23";"10:00";"0";"5,74";"7,256";"4,689";"38,12";"34,6";"40,66";"658,62";",569";"2,519"
"JU62";"02/03/23";"11:00";"0";"6,99";"8,16";"6,111";"33,52";"31,33";"35,69";"742,38";",666";"2,642"
"JU62";"02/03/23";"12:00";"0";"8,14";"9,2";"7,298";"30,15";"27,65";"33,07";"759,8";",756";"2,469"
"JU62";"02/03/23";"13:00";"0";"8,86";"9,62";"7,956";"27,52";"26,23";"29,12";"698,95";",824";"3,099"
"JU62";"02/03/23";"14:00";"0";"9,96";"10,81";"9,1";"25,56";"24,01";"27,62";"593,13";",911";"2,242"
"JU62";"02/03/23";"15:00";"0";"10,56";"11,19";"10";"25,53";"24,66";"26,53";"432,97";",949";"1,725"
"JU62";"02/03/23";"16:00";"0";"10,03";"10,67";"9,57";"27,29";"26,5";"27,86";"237";",894";"1,496"
"JU62";"02/03/23";"17:00";"0";"9,22";"9,91";"8,45";"27,61";"26,87";"28,54";"45,91";",843";",93"
"JU62";"02/03/23";"18:00";"0";"7,47";"8,78";"6,458";"30,25";"28,31";"32,22";",37";",722";",346"
"JU62";"02/03/23";"19:00";"0";"5,8";"6,887";"4,791";"33,35";"31,37";"35,25";"0";",615";",149"
"JU62";"02/03/23";"20:00";"0";"5,35";"6,798";"4,604";"35,26";"33,41";"38,82";"0";",578";",648"
"JU62";"02/03/23";"21:00";"0";"6,77";"7,178";"5,553";"37,4";"35,86";"39,88";"0";",617";"1,118"
"JU62";"02/03/23";"22:00";"0";"4,55";"6,172";"3,13";"44,27";"39,95";"48,69";"0";",473";"1,405"
"JU62";"02/03/23";"23:00";"0";"2,56";"3,657";"1,616";"50,37";"48,29";"52,89";"0";",366";"1,321"
"JU62";"03/03/23";"00:00";"0";"1,99";"2,723";"1,293";"53,63";"52,52";"55,75";"0";",327";"1,386"
"JU62";"03/03/23";"01:00";"0";",77";"1,722";"-,231";"57,44";"55,04";"61,03";"0";",275";",775"
"JU62";"03/03/23";"02:00";"0";"-,03";",674";"-,803";"60,18";"58,41";"63,17";"0";",243";",901"
"JU62";"03/03/23";"03:00";"0";"-,74";",579";"-1,709";"61,2";"58,51";"62,7";"0";",225";"1,008"
"JU62";"03/03/23";"04:00";"0";"-1,05";"-,184";"-1,709";"60,86";"58,92";"63,27";"0";",222";"1,223"
"JU62";"03/03/23";"05:00";"0";"-,95";"-,041";"-1,947";"60,11";"57,39";"62,73";"0";",228";",926"
"JU62";"03/03/23";"06:00";"0";",98";"1,865";"-,565";"56,28";"54,39";"60,14";"12,09";",287";"1,399"
"JU62";"03/03/23";"07:00";"0";"2,73";"3,95";"1,389";"53,57";"50,74";"56,4";"171,02";",346";"1,445"
"JU62";"03/03/23";"08:00";"0";"4,93";"6,267";"3,615";"48,33";"44,88";"51,49";"369,15";",449";"1,591"
"JU62";"03/03/23";"09:00";"0";"7,18";"8,49";"6,125";"41,33";"36,84";"45,42";"543,03";",596";"1,715"
"JU62";"03/03/23";"10:00";"0";"9,57";"11,19";"7,539";"34,33";"31,39";"38,48";"671,77";",785";"1,681"
"JU62";"03/03/23";"11:00";"0";"11,44";"12,29";"10,62";"29,85";"28,27";"32,24";"748,4";",948";"2,075"
"JU62";"03/03/23";"12:00";"0";"12,13";"13";"10,81";"28,2";"26,05";"30,27";"758,3";"1,016";"2,141"
"JU62";"03/03/23";"13:00";"0";"12,38";"13,71";"11,52";"27,24";"24,46";"28,98";"704,5";"1,046";"2,814"
"JU62";"03/03/23";"14:00";"0";"13,33";"14,57";"12,48";"25,38";"23,37";"27,07";"597";"1,142";"2,064"
"JU62";"03/03/23";"15:00";"0";"13,69";"14,43";"12,71";"23,41";"20,68";"26,09";"441,42";"1,2";"1,754"
"JU62";"03/03/23";"16:00";"0";"13,18";"13,95";"12,57";"22,07";"20,48";"23,1";"244,12";"1,18";"1,83"
"JU62";"03/03/23";"17:00";"0";"12,14";"12,95";"10,96";"21,75";"20,1";"23,23";"58,09";"1,108";"1,849"
"JU62";"03/03/23";"18:00";"0";"10,15";"11,44";"7,398";"30,45";"21,57";"53,28";",29";",876";"2,039"
"JU62";"03/03/23";"19:00";"0";"6,83";"7,635";"6,125";"58,94";"53,34";"63,01";"0";",407";"2,371"
"JU62";"03/03/23";"20:00";"0";"5,63";"6,41";"4,886";"66,05";"63,01";"67,64";"0";",31";"1,076"
"JU62";"03/03/23";"21:00";"0";"4,32";"5,172";"3,041";"68,01";"65,07";"70,3";"0";",266";",393"
"JU62";"03/03/23";"22:00";"0";"1,56";"3,184";",815";"72,65";"67,69";"77,84";"0";",187";",551"
"JU62";"03/03/23";"23:00";"0";",29";"1,389";"-,517";"74,35";"68,41";"77,77";"0";",16";",398"
"JU62";"04/03/23";"00:00";"0";"-,63";"-,041";"-1,327";"75,36";"72,91";"77,94";"0";",144";",591"
"JU62";"04/03/23";"01:00";"0";"-1,29";"-,374";"-1,852";"76,99";"73,86";"80,2";"0";",128";",59"
"JU62";"04/03/23";"02:00";"0";"-1,95";"-,899";"-2,614";"78,46";"75,02";"81,2";"0";",114";",432"
"JU62";"04/03/23";"03:00";"0";"-2,58";"-2,138";"-3,234";"80,88";"79,2";"82,3";"0";",097";",483"
"JU62";"04/03/23";"04:00";"0";"-2,79";"-1,375";"-3,615";"82,48";"79,44";"85";"0";",087";",586"
"JU62";"04/03/23";"05:00";"0";"-3,55";"-3,138";"-4,091";"84,52";"81,7";"87";"0";",073";",516"
"JU62";"04/03/23";"06:00";"0";"-3,92";"-3,329";"-4,282";"85,43";"84,1";"87,1";"12,47";",066";",53"
"JU62";"04/03/23";"07:00";"0";"-1,84";",722";"-3,853";"81,77";"76,24";"85,4";"156,17";",099";",829"
"JU62";"04/03/23";"08:00";"0";"3,31";"5,792";",483";"69,31";"61,86";"76,82";"356,1";",243";",471"
"JU62";"04/03/23";"09:00";"0";"7,91";"9,96";"5,363";"56,99";"52,18";"64,1";"531,85";",461";",608"
"JU62";"04/03/23";"10:00";"0";"10,29";"11,29";"9,15";"49,89";"42,21";"55,79";"667,68";",629";"1,115"
"JU62";"04/03/23";"11:00";"0";"12,27";"13,48";"10,9";"38,9";"33,27";"45,41";"742,77";",874";"1,552"
"JU62";"04/03/23";"12:00";"0";"13,62";"14,71";"12,62";"30,2";"26,77";"34,69";"757,08";"1,088";"1,537"
"JU62";"04/03/23";"13:00";"0";"14,79";"15,62";"13,76";"25,62";"23,98";"27,48";"710,75";"1,252";"1,71"
"JU62";"04/03/23";"14:00";"0";"15,17";"15,67";"14,57";"24,18";"23,16";"25,17";"601,38";"1,307";"1,4"
"JU62";"04/03/23";"15:00";"0";"15,1";"15,76";"14,62";"23,93";"23,13";"24,63";"441,32";"1,305";"1,647"
"JU62";"04/03/23";"16:00";"0";"14,72";"15,24";"14,29";"24,4";"23,71";"24,97";"235,9";"1,265";"1,586"
"JU62";"04/03/23";"17:00";"0";"13,61";"14,71";"12,43";"27,28";"24,73";"31,73";"52,79";"1,135";"1,507"
"JU62";"04/03/23";"18:00";"0";"10,95";"12,76";"9,83";"43,77";"31,63";"53,58";",22";",741";",988"
"JU62";"04/03/23";"19:00";"0";"9,25";"10,11";"8,03";"58,34";"53,11";"61,31";"0";",487";",568"
"JU62";"04/03/23";"20:00";"0";"6,39";"8,22";"4,934";"65,02";"58,97";"70,3";"0";",338";",626"
"JU62";"04/03/23";"21:00";"0";"4,09";"5,601";"3,033";"70,46";"66,14";"74,69";"0";",242";",555"
"JU62";"04/03/23";"22:00";"0";"2,74";"3,325";"1,957";"73,74";"70,27";"76,57";"0";",196";",403"
"JU62";"04/03/23";"23:00";"0";"1,56";"2,196";",436";"76,98";"72,26";"79,41";"0";",157";",378"
"JU62";"05/03/23";"00:00";"0";",46";"1,007";"-,041";"79,46";"77,13";"81,4";"0";",13";",667"
"JU62";"05/03/23";"01:00";"0";"-,42";",531";"-1,137";"80,65";"78,08";"85,4";"0";",115";",668"
"JU62";"05/03/23";"02:00";"0";"-,62";"-,089";"-1,232";"82,77";"79,68";"86,1";"0";",101";",679"
"JU62";"05/03/23";"03:00";"0";"-1,03";"-,374";"-1,518";"84,03";"81";"86,5";"0";",091";",862"
"JU62";"05/03/23";"04:00";"0";"-1,31";"-,899";"-1,899";"85,12";"82,9";"86,4";"0";",083";",513"
"JU62";"05/03/23";"05:00";"0";"-1,51";"-,756";"-2,28";"86,98";"84,5";"89,3";"0";",071";",457"
"JU62";"05/03/23";"06:00";"0";"-1,42";"-1,042";"-1,947";"86,87";"85,3";"89,5";"11,52";",072";",466"
"JU62";"05/03/23";"07:00";"0";",21";"2,246";"-1,375";"82,47";"79,03";"85,6";"105,5";",11";",606"
"JU62";"05/03/23";"08:00";"0";"5,09";"7,744";"2,103";"70,95";"62,98";"78,86";"293,77";",262";",395"
"JU62";"05/03/23";"09:00";"0";"9,48";"11,83";"7,649";"57,77";"51,1";"63,53";"488,33";",506";",679"
"JU62";"05/03/23";"10:00";"0";"12,37";"14,33";"11,38";"49,22";"45,1";"52,08";"536,18";",731";",943"
"JU62";"05/03/23";"11:00";"0";"14,96";"15,95";"13,67";"39,09";"34,76";"45,17";"591,13";"1,037";"1,383"
"JU62";"05/03/23";"12:00";"0";"14,46";"15,29";"14,05";"35,45";"31,12";"37,38";"337,5";"1,063";"1,999"
"JU62";"05/03/23";"13:00";"0";"14,79";"15,71";"14,1";"29,47";"25,92";"33,2";"463,63";"1,187";"2,318"
"JU62";"05/03/23";"14:00";"0";"15,57";"15,95";"15,1";"25,71";"24,01";"27,14";"529,47";"1,314";"2,473"
"JU62";"05/03/23";"15:00";"0";"14,75";"15,52";"14,29";"27,57";"26,63";"29,25";"161,83";"1,215";"2,348"
"JU62";"05/03/23";"16:00";"0";"14,15";"15,14";"12,81";"32,52";"28,3";"41,46";"94,19";"1,092";"2,193"
"JU62";"05/03/23";"17:00";"0";"11,89";"13,14";"11,05";"48,89";"40,99";"56,7";"16,73";",714";"1,219"
"JU62";"05/03/23";"18:00";"0";"10,58";"11,53";"9,82";"58,07";"50,75";"64,02";"0";",537";"1,408"
"JU62";"05/03/23";"19:00";"0";"9,77";"10,16";"9,54";"64,35";"61,61";"66,78";"0";",431";",687"
"JU62";"05/03/23";"20:00";",4";"8,62";"9,87";"7,646";"77,2";"66,3";"84,1";"0";",257";"1,504"
"JU62";"05/03/23";"21:00";"1,3";"7,31";"7,79";"6,934";"87,62";"84";"91,3";"0";",127";"1,265"
"JU62";"05/03/23";"22:00";",3";"6,87";"7,173";"6,601";"91,72";"90,5";"92,7";"0";",082";",722"
"JU62";"05/03/23";"23:00";",1";"6,55";"6,982";"6,22";"92,65";"91,9";"93,2";"0";",071";",206"
"JU62";"06/03/23";"00:00";"0";"5,97";"6,553";"5,458";"93,32";"92,7";"94,2";"0";",063";",034"
"JU62";"06/03/23";"01:00";"0";"5,4";"5,839";"4,886";"94,23";"93,8";"94,7";"0";",052";",134"
"JU62";"06/03/23";"02:00";",1";"5,14";"5,648";"4,6";"94,93";"94,1";"95,6";"0";",045";",354"
"JU62";"06/03/23";"03:00";"0";"5,75";"6,267";"5,41";"93,85";"91,3";"94,9";"0";",057";",239"
"JU62";"06/03/23";"04:00";"0";"6,33";"6,649";"5,934";"88,7";"87,5";"91,3";"0";",108";",744"
"JU62";"06/03/23";"05:00";"0";"6,95";"7,887";"6,315";"87,42";"83,4";"90,1";"0";",126";",412"
"JU62";"06/03/23";"06:00";"0";"7,71";"8,17";"7,268";"84,5";"82,5";"85,8";"3,53";",163";",534"
"JU62";"06/03/23";"07:00";"0";"8,38";"8,79";"7,887";"80,66";"77,54";"83,9";"28,6";",213";",999"
"JU62";"06/03/23";"08:00";"0";"9,24";"9,92";"8,51";"75,93";"72,6";"79,55";"105,46";",281";"1,171"
"JU62";"06/03/23";"09:00";"0";"9,73";"10,83";"9,25";"77,55";"72,57";"81,3";"229,12";",271";"1,378"
"JU62";"06/03/23";"10:00";"0";"11,53";"12,71";"10,63";"71,41";"64,29";"77,67";"433,1";",39";"1,164"
"JU62";"06/03/23";"11:00";"0";"11,51";"12,48";"10,95";"67,11";"63,78";"70,03";"251,32";",447";"2,141"
"JU62";"06/03/23";"12:00";"0";"12,59";"13,48";"11,62";"62,63";"55,54";"68,4";"556,28";",546";"2,262"
"JU62";"06/03/23";"13:00";"0";"13,78";"14,38";"12,95";"54,59";"49,86";"61,22";"548,67";",716";"2,711"
"JU62";"06/03/23";"14:00";"0";"14,85";"16,19";"13,57";"48,56";"43,95";"53,64";"535,83";",871";"2,722"
"JU62";"06/03/23";"15:00";"0";"14,45";"15,48";"13,9";"48,61";"44,93";"50,68";"187,25";",846";"3,142"
"JU62";"06/03/23";"16:00";"0";"14,38";"15,1";"13,81";"49,53";"47,86";"51,8";"198,55";",826";"2,964"
"JU62";"06/03/23";"17:00";"0";"13,36";"14,43";"12,33";"53,27";"49,63";"56,94";"47,98";",718";"1,959"
"JU62";"06/03/23";"18:00";"0";"11,89";"12,67";"10,82";"58,57";"56,77";"61,91";",21";",577";"1,191"
"JU62";"06/03/23";"19:00";"0";"10,22";"11,06";"9,68";"65,47";"61,98";"67,19";"0";",43";"1,374"
"JU62";"06/03/23";"20:00";"0";"9,64";"10,12";"8,97";"69,42";"67,12";"71,99";"0";",367";"1,126"
"JU62";"06/03/23";"21:00";"0";"9,68";"10,21";"8,92";"69,89";"68,28";"72,98";"0";",362";",849"
"JU62";"06/03/23";"22:00";"0";"8,8";"9,31";"8,26";"74,87";"72,19";"77,37";"0";",285";",449"
"JU62";"06/03/23";"23:00";"0";"8,7";"9,17";"8,31";"76,81";"74,68";"79,41";"0";",261";",227"
"JU62";"07/03/23";"00:00";"0";"8,71";"9,17";"8,36";"78,04";"75,19";"81,1";"0";",247";",317"
"JU62";"07/03/23";"01:00";"0";"8,62";"8,93";"8,31";"79,46";"77,95";"80,8";"0";",23";",349"
"JU62";"07/03/23";"02:00";"0";"8,18";"8,98";"7,077";"79,86";"76,76";"83,7";"0";",22";",524"
"JU62";"07/03/23";"03:00";"0";"6,52";"7,268";"5,505";"84,9";"83,1";"89,2";"0";",147";",418"
"JU62";"07/03/23";"04:00";"0";"5,37";"5,791";"4,838";"88,62";"86,7";"90,3";"0";",102";",328"
"JU62";"07/03/23";"05:00";"0";"4,83";"5,648";"4,125";"91,1";"89,6";"92,9";"0";",077";",371"
"JU62";"07/03/23";"06:00";"0";"4,78";"6,079";"3,839";"90,77";"86,8";"92,9";"16,31";",08";",569"
"JU62";"07/03/23";"07:00";"0";"7,4";"9,84";"5,648";"81,06";"72,27";"87,8";"166,4";",2";",76"
"JU62";"07/03/23";"08:00";"0";"12,56";"13,87";"9,55";"61";"54,42";"73,66";"250,48";",576";"1,756"
"JU62";"07/03/23";"09:00";"0";"14,29";"15,24";"13,1";"50,62";"44,8";"56,26";"421,65";",805";"2,785"
"JU62";"07/03/23";"10:00";"0";"15,27";"16,24";"14,05";"41,77";"38,44";"46,9";"630,93";"1,011";"4,196"
"JU62";"07/03/23";"11:00";"0";"16,6";"17,52";"15,67";"38,27";"36,43";"40,54";"786,28";"1,166";"4,516"
"JU62";"07/03/23";"12:00";"0";"18,47";"19,9";"16,71";"31,84";"27,14";"38,5";"769,7";"1,452";"3,188"
"JU62";"07/03/23";"13:00";"0";"19,27";"20";"18,62";"26,81";"25,03";"28,03";"721,37";"1,635";"2,349"
"JU62";"07/03/23";"14:00";"0";"18,96";"19,71";"18,42";"29,58";"27,04";"32,55";"577,87";"1,544";"2,583"
"JU62";"07/03/23";"15:00";"0";"18,34";"18,67";"18";"32,95";"31,5";"34,28";"396,25";"1,413";"2,285"
"JU62";"07/03/23";"16:00";"0";"17,5";"18,29";"16,62";"36,74";"33,88";"39,32";"209,92";"1,266";"3,045"
"JU62";"07/03/23";"17:00";"0";"16,11";"16,86";"15,38";"41,92";"39,15";"44,05";"58,68";"1,064";"2,434"
"JU62";"07/03/23";"18:00";"0";"14,94";"15,71";"14,43";"47,11";"43,84";"50,68";"1,46";",899";"2,24"
"JU62";"07/03/23";"19:00";"0";"14,13";"14,76";"13,67";"52,65";"50,51";"54,15";"0";",763";"1,963"
"JU62";"07/03/23";"20:00";"0";"13,77";"14,1";"13,38";"55,64";"54,36";"57,59";"0";",698";"1,697"
"JU62";"07/03/23";"21:00";"0";"13,02";"13,76";"11,72";"59,63";"56,87";"63,54";"0";",606";"1,06"
"JU62";"07/03/23";"22:00";"0";"10,92";"11,91";"10,21";"67,47";"63,44";"70,93";"0";",425";",208"
"JU62";"07/03/23";"23:00";"0";"9,65";"10,45";"8,36";"72,88";"69,27";"77,41";"0";",326";",611"
"JU62";"08/03/23";"00:00";"0";"8,38";"9,41";"7,601";"77,71";"74,65";"82,1";"0";",246";",377"
"JU62";"08/03/23";"01:00";"0";"8,2";"9,08";"7,506";"79,57";"76,56";"81,8";"0";",222";",501"
"JU62";"08/03/23";"02:00";"0";"7,63";"8,51";"6,649";"80,45";"76,69";"84,3";"0";",205";",477"
"JU62";"08/03/23";"03:00";"0";"7,48";"10,13";"6,649";"81,6";"73,97";"86";"0";",192";",595"
"JU62";"08/03/23";"04:00";"0";"7,71";"10,36";"6,363";"79,17";"70,53";"83,8";"0";",221";",552"
"JU62";"08/03/23";"05:00";"0";"6,89";"7,601";"6,363";"84,75";"80,7";"88";"0";",152";",507"
"JU62";"08/03/23";"06:00";"0";"6,99";"7,982";"6,41";"85,23";"81";"87,3";"24,68";",148";",565"
"JU62";"08/03/23";"07:00";"0";"10,04";"12,78";"7,839";"76,14";"68,28";"84,2";"185,92";",301";",552"
"JU62";"08/03/23";"08:00";"0";"14,96";"17,57";"12,68";"61,58";"52,14";"68,89";"380,02";",667";",812"
"JU62";"08/03/23";"09:00";"0";"18,47";"19,57";"16,9";"53,07";"50,92";"56,8";"535,25";",999";"1,121"
"JU62";"08/03/23";"10:00";"0";"19,8";"21,04";"18,9";"50,03";"46,15";"53,47";"666,15";"1,155";"2,479"
"JU62";"08/03/23";"11:00";"0";"21,55";"23,17";"20,42";"43,62";"39,52";"46,76";"761,37";"1,453";"2,788"
"JU62";"08/03/23";"12:00";"0";"23,1";"23,98";"22,08";"38,49";"35,81";"41,56";"789,9";"1,739";"3,513"
"JU62";"08/03/23";"13:00";"0";"23,89";"24,46";"23,36";"37,98";"36,73";"39,35";"724,77";"1,839";"2,623"
"JU62";"08/03/23";"14:00";"0";"23,52";"24,36";"22,55";"39,43";"37,68";"41,49";"563,95";"1,758";"2,517"
"JU62";"08/03/23";"15:00";"0";"22,47";"23,46";"21,74";"40,69";"38,5";"42,82";"418,25";"1,614";"1,892"
"JU62";"08/03/23";"16:00";"0";"20,85";"22,08";"19,62";"45,64";"42,68";"47,45";"182,53";"1,341";"2,486"
"JU62";"08/03/23";"17:00";"0";"19,13";"19,9";"18,24";"48,81";"45,95";"53,16";"27,75";"1,135";"3,186"
"JU62";"08/03/23";"18:00";"0";"18,22";"18,62";"17,71";"54,92";"53,1";"57,69";",23";",943";"2,019"
"JU62";"08/03/23";"19:00";"0";"17,15";"17,95";"16,38";"60,46";"57,52";"62,14";"0";",774";"1,283"
"JU62";"08/03/23";"20:00";"0";"16,09";"16,76";"15,52";"59,09";"58,2";"61,33";"0";",748";"1,172"
"JU62";"08/03/23";"21:00";"0";"14,83";"15,71";"14,05";"62,57";"59,42";"65,37";"0";",632";",442"
"JU62";"08/03/23";"22:00";"0";"13,77";"14,96";"12,72";"66,48";"62,31";"70,45";"0";",528";",275"
"JU62";"08/03/23";"23:00";"0";"12,66";"13,35";"12,11";"70,95";"69,06";"73,31";"0";",425";",469"
"JU62";"09/03/23";"00:00";"0";"13,75";"14,2";"13,06";"66,81";"65,55";"69,64";"0";",522";",505"
"JU62";"09/03/23";"01:00";"0";"14,02";"14,83";"12,78";"64,49";"61,54";"69,84";"0";",57";"1,494"
"JU62";"09/03/23";"02:00";"0";"14,2";"14,58";"13,77";"62,64";"61,77";"63,57";"0";",605";"1,696"
"JU62";"09/03/23";"03:00";"0";"12,24";"14,01";"10,97";"69,45";"63,51";"73,75";"0";",438";",363"
"JU62";"09/03/23";"04:00";"0";"11,44";"12,97";"10,68";"72,42";"64,98";"75,8";"0";",375";",565"
"JU62";"09/03/23";"05:00";"0";"13,03";"13,83";"12,49";"63,8";"60,79";"65,86";"0";",544";",8"
"JU62";"09/03/23";"06:00";"0";"13,66";"14,01";"13,4";"59,83";"58,07";"61,03";"6,41";",628";"1,602"
"JU62";"09/03/23";"07:00";"0";"13,47";"14,01";"12,77";"59,8";"58,13";"62,25";"30,21";",621";",938"
"JU62";"09/03/23";"08:00";"0";"13,33";"14,39";"12,54";"61,14";"58,75";"63,51";"57,44";",595";",749"
"JU62";"09/03/23";"09:00";"0";"14,4";"14,76";"14,05";"59,65";"58,98";"60,48";"76,15";",662";"1,424"
"JU62";"09/03/23";"10:00";"0";"15,12";"16";"14,43";"59,99";"58,84";"60,92";"126,25";",688";"1,422"
"JU62";"09/03/23";"11:00";"0";"16,58";"17,43";"15,71";"56,1";"52,93";"59,15";"263,95";",829";"3,015"
"JU62";"09/03/23";"12:00";"0";"18,1";"19,33";"17,29";"49,94";"46,73";"53,2";"405,52";"1,041";"2,701"
"JU62";"09/03/23";"13:00";"0";"19,84";"20,86";"18,76";"45,47";"43,64";"47,35";"577,78";"1,264";"2,454"
"JU62";"09/03/23";"14:00";"0";"19,38";"20,62";"18,76";"48,41";"44,12";"50,17";"205,42";"1,161";"3,254"
"JU62";"09/03/23";"15:00";"0";"18,96";"19,33";"18,71";"50,95";"49,97";"52,62";"111,22";"1,075";"2,972"
"JU62";"09/03/23";"16:00";"0";"18,81";"19,19";"18,29";"52,9";"52,07";"54,73";"88,8";"1,022";"3,951"
"JU62";"09/03/23";"17:00";"0";"18,16";"18,57";"17,43";"55,33";"54,25";"57,55";"22,12";",932";"3,097"
"JU62";"09/03/23";"18:00";"0";"17,2";"17,67";"16,43";"55,03";"53,03";"58,4";",32";",882";"3,17"
"JU62";"09/03/23";"19:00";"0";"16,71";"17,29";"16,1";"51,18";"49,83";"53,95";"0";",928";"2,593"
"JU62";"09/03/23";"20:00";"0";"16,07";"16,48";"15,67";"51,9";"51,05";"52,76";"0";",878";"2,164"
"JU62";"09/03/23";"21:00";"0";"15,89";"16,48";"15,38";"54";"52,55";"55,07";"0";",83";"2,564"
"JU62";"09/03/23";"22:00";"0";"15,41";"15,91";"14,76";"53,61";"53,03";"54,52";"0";",812";"2,576"
"JU62";"09/03/23";"23:00";"0";"15,04";"15,43";"14,71";"52,72";"51,63";"54,29";"0";",808";"2,066"
"JU62";"10/03/23";"00:00";"0";"14,59";"15,24";"14,1";"54,55";"52,86";"55,61";"0";",755";"2,723"
"JU62";"10/03/23";"01:00";"0";"13,68";"14,48";"12,72";"56,97";"55,37";"59,7";"0";",674";"1,317"
"JU62";"10/03/23";"02:00";"0";"12,86";"13,39";"12,44";"60,39";"58,48";"61,81";"0";",588";"1,08"
"JU62";"10/03/23";"03:00";"0";"13,05";"13,59";"12,54";"60,09";"58,55";"61,57";"0";",6";"1,539"
"JU62";"10/03/23";"04:00";"0";"12,56";"13,06";"12,16";"59,91";"58,58";"61,13";"0";",583";",912"
"JU62";"10/03/23";"05:00";"0";"12,24";"12,63";"11,87";"58,3";"56,71";"59,53";"0";",594";",914"
